rel_time,val,label,proto,direction
206.6338438987732,100.00489788938356,UDP 100M DL (TX),udp,TX
207.63385891914368,99.9969000022352,UDP 100M DL (TX),udp,TX
208.63385009765625,99.99940245651698,UDP 100M DL (TX),udp,TX
209.63391995429993,99.9998027688364,UDP 100M DL (TX),udp,TX
210.63388204574585,100.00400379734478,UDP 100M DL (TX),udp,TX
211.63390588760376,100.01310043974485,UDP 100M DL (TX),udp,TX
212.63383889198303,99.98519474842293,UDP 100M DL (TX),udp,TX
213.63384294509888,100.00320508864358,UDP 100M DL (TX),udp,TX
214.63387489318848,100.01240063173375,UDP 100M DL (TX),udp,TX
215.6339190006256,99.9988013847262,UDP 100M DL (TX),udp,TX
216.63389086723328,99.97230401655722,UDP 100M DL (TX),udp,TX
217.63391995429993,100.01320178780794,UDP 100M DL (TX),udp,TX
218.63385200500488,100.00939640751253,UDP 100M DL (TX),udp,TX
219.6339259147644,99.99610132394567,UDP 100M DL (TX),udp,TX
220.6339249610901,100.00949973596708,UDP 100M DL (TX),udp,TX
221.6338939666748,99.98850241245476,UDP 100M DL (TX),udp,TX
222.63386487960815,99.99629801219109,UDP 100M DL (TX),udp,TX
223.6338620185852,100.00959906775512,UDP 100M DL (TX),udp,TX
224.6339340209961,99.99629801219109,UDP 100M DL (TX),udp,TX
225.63393092155457,99.99480247882767,UDP 100M DL (TX),udp,TX
226.63383889198303,100.00610195859086,UDP 100M DL (TX),udp,TX
227.63384199142456,99.99840118455948,UDP 100M DL (TX),udp,TX
228.63392210006714,100.00480251880437,UDP 100M DL (TX),udp,TX
229.63393807411194,99.98570131340756,UDP 100M DL (TX),udp,TX
230.63393688201904,100.01770018944315,UDP 100M DL (TX),udp,TX
231.63392806053162,99.98409755831089,UDP 100M DL (TX),udp,TX
232.63383889198303,100.00679766072781,UDP 100M DL (TX),udp,TX
233.63393902778625,99.9938010907114,UDP 100M DL (TX),udp,TX
234.63385701179504,100.00750097794977,UDP 100M DL (TX),udp,TX
235.6339499950409,99.99160168364617,UDP 100M DL (TX),udp,TX
236.63388991355896,100.00020213595067,UDP 100M DL (TX),udp,TX
237.63384795188904,100.00690071356654,UDP 100M DL (TX),udp,TX
238.63384294509888,100.00889572102272,UDP 100M DL (TX),udp,TX
239.63392210006714,99.98319759931435,UDP 100M DL (TX),udp,TX
240.63384199142456,100.02150057081307,UDP 100M DL (TX),udp,TX
241.63389897346497,99.99540398094666,UDP 100M DL (TX),udp,TX
242.63390493392944,99.99719801979077,UDP 100M DL (TX),udp,TX
243.6338930130005,99.98909841122433,UDP 100M DL (TX),udp,TX
244.63385796546936,100.00200108919121,UDP 100M DL (TX),udp,TX
245.6339020729065,100.00190097200645,UDP 100M DL (TX),udp,TX
246.63384294509888,100.00170307400094,UDP 100M DL (TX),udp,TX
247.63388991355896,99.99310341404323,UDP 100M DL (TX),udp,TX
248.6339190006256,100.00399926322766,UDP 100M DL (TX),udp,TX
249.63383889198303,99.99119628857324,UDP 100M DL (TX),udp,TX
250.633887052536,100.00079821220402,UDP 100M DL (TX),udp,TX
251.63383889198303,100.01919952091235,UDP 100M DL (TX),udp,TX
252.6339190006256,100.06700671345517,UDP 100M DL (TX),udp,TX
253.63383293151855,99.93120554166867,UDP 100M DL (TX),udp,TX
254.63385701179504,99.98689921102691,UDP 100M DL (TX),udp,TX
255.6338438987732,99.99440268493179,UDP 100M DL (TX),udp,TX
256.633859872818,100.00669804318561,UDP 100M DL (TX),udp,TX
257.63385701179504,99.9974006727432,UDP 100M DL (TX),udp,TX
258.6338429450989,100.00669804318561,UDP 100M DL (TX),udp,TX
259.6338400840759,99.99620264809668,UDP 100M DL (TX),udp,TX
260.6338379383087,99.99799591351521,UDP 100M DL (TX),udp,TX
261.63392210006714,100.01420335618218,UDP 100M DL (TX),udp,TX
262.6338438987732,99.98570131340756,UDP 100M DL (TX),udp,TX
263.6338429450989,100.0064,UDP 100M DL (TX),udp,TX
264.6338429450989,99.99639933674071,UDP 100M DL (TX),udp,TX
265.63383889198303,100.00459985692758,UDP 100M DL (TX),udp,TX
266.63385701179504,99.99780002067126,UDP 100M DL (TX),udp,TX
267.63383889198303,99.99369940567192,UDP 100M DL (TX),udp,TX
268.6338620185852,100.0082002078809,UDP 100M DL (TX),udp,TX
269.6338438987732,100.05830457696479,UDP 100M DL (TX),udp,TX
270.6338450908661,99.93180116734788,UDP 100M DL (TX),udp,TX
271.6338629722595,100.00840288435037,UDP 100M DL (TX),udp,TX
272.6338429450989,99.99610132394567,UDP 100M DL (TX),udp,TX
273.63384199142456,100.0012024124799,UDP 100M DL (TX),udp,TX
274.6338939666748,99.99729934616431,UDP 100M DL (TX),udp,TX
275.63388109207153,99.99890271434916,UDP 100M DL (TX),udp,TX
276.6338520050049,100.00140506058689,UDP 100M DL (TX),udp,TX
277.6339020729065,100.00240169259416,UDP 100M DL (TX),udp,TX
278.6338379383087,100.0012024124799,UDP 100M DL (TX),udp,TX
279.63388991355896,99.99629801219109,UDP 100M DL (TX),udp,TX
280.633887052536,100.00939839540678,UDP 100M DL (TX),udp,TX
281.63385701179504,100.00029646628013,UDP 100M DL (TX),udp,TX
282.6339180469513,99.99549934351774,UDP 100M DL (TX),udp,TX
283.63392305374146,99.99540398094666,UDP 100M DL (TX),udp,TX
284.63392901420593,100.00309913319754,UDP 100M DL (TX),udp,TX
285.63385796546936,100.00560125302268,UDP 100M DL (TX),udp,TX
286.63386607170105,99.9939974041505,UDP 100M DL (TX),udp,TX
287.6338860988617,99.99909941361517,UDP 100M DL (TX),udp,TX
288.63385486602783,99.99769869328306,UDP 100M DL (TX),udp,TX
289.6338379383087,100.00700031043826,UDP 100M DL (TX),udp,TX
290.6339359283447,99.99499918242161,UDP 100M DL (TX),udp,TX
291.63384199142456,100.00930103827082,UDP 100M DL (TX),udp,TX
292.633917093277,99.99120234369057,UDP 100M DL (TX),udp,TX
293.6338610649109,100.0116018719654,UDP 100M DL (TX),udp,TX
294.63391304016113,99.99540398094666,UDP 100M DL (TX),udp,TX
295.6339190006256,99.99930207427438,UDP 100M DL (TX),udp,TX
296.6338860988617,100.00350311278625,UDP 100M DL (TX),udp,TX
297.63391494750977,99.9929010506503,UDP 100M DL (TX),udp,TX
298.63384199142456,100.00200108919121,UDP 100M DL (TX),udp,TX
299.6338860988617,100.07089957102829,UDP 100M DL (TX),udp,TX
300.63386487960815,99.93900817722961,UDP 100M DL (TX),udp,TX
301.63391494750977,99.9856,UDP 100M DL (TX),udp,TX
302.63391494750977,99.99610132394567,UDP 100M DL (TX),udp,TX
303.63391399383545,100.01650192759654,UDP 100M DL (TX),udp,TX
304.633917093277,99.99610132394567,UDP 100M DL (TX),udp,TX
305.6339159011841,99.99610132394567,UDP 100M DL (TX),udp,TX
306.63391494750977,99.9992007438421,UDP 100M DL (TX),udp,TX
307.63388299942017,99.99859872609642,UDP 100M DL (TX),udp,TX
308.63385701179504,99.99719801979077,UDP 100M DL (TX),udp,TX
309.6338450908661,99.99629801219109,UDP 100M DL (TX),udp,TX
310.63384199142456,100.00980172881903,UDP 100M DL (TX),udp,TX
311.6339120864868,99.98819845581811,UDP 100M DL (TX),udp,TX
312.6338860988617,100.00070283952597,UDP 100M DL (TX),udp,TX
313.63383889198303,100.00099976519422,UDP 100M DL (TX),udp,TX
314.6338930130005,100.00960107673276,UDP 100M DL (TX),udp,TX
315.6338610649109,99.98779914304517,UDP 100M DL (TX),udp,TX
316.63383889198303,100.02009369871088,UDP 100M DL (TX),udp,TX
317.6339099407196,99.9785967375839,UDP 100M DL (TX),udp,TX
318.6338760852814,100.00799753223292,UDP 100M DL (TX),udp,TX
319.633859872818,100.00330045617596,UDP 100M DL (TX),udp,TX
320.6338908672333,99.99089837063858,UDP 100M DL (TX),udp,TX
321.6338379383087,100.0063046265558,UDP 100M DL (TX),udp,TX
322.63383889198303,99.99579735272467,UDP 100M DL (TX),udp,TX
323.63384103775024,100.00930103827082,UDP 100M DL (TX),udp,TX
324.6339159011841,99.99330040417446,UDP 100M DL (TX),udp,TX
325.63383889198303,100.00610195859086,UDP 100M DL (TX),udp,TX
326.63384199142456,99.98970639741684,UDP 100M DL (TX),udp,TX
327.63390493392944,100.01209889346016,UDP 100M DL (TX),udp,TX
328.63384795188904,100.02539948252179,UDP 100M DL (TX),udp,TX
329.63386607170105,99.96720127933713,UDP 100M DL (TX),udp,TX
330.63384199142456,99.99460532655439,UDP 100M DL (TX),udp,TX
331.6338560581207,100.0075981443898,UDP 100M DL (TX),udp,TX
332.6338438987732,100.00959906775512,UDP 100M DL (TX),udp,TX
333.6339159011841,100.00179963630714,UDP 100M DL (TX),udp,TX
334.63385796546936,99.9862972787846,UDP 100M DL (TX),udp,TX
335.63385105133057,100.00279977866016,UDP 100M DL (TX),udp,TX
336.633887052536,99.99540398094666,UDP 100M DL (TX),udp,TX
337.6338930130005,100.00370577021788,UDP 100M DL (TX),udp,TX
338.6339199542999,100.00240169259416,UDP 100M DL (TX),udp,TX
339.6338560581207,100.01009976128746,UDP 100M DL (TX),udp,TX
340.63392305374146,99.98059913313475,UDP 100M DL (TX),udp,TX
341.633868932724,100.00560125302268,UDP 100M DL (TX),udp,TX
342.6338770389557,100.01020316434018,UDP 100M DL (TX),udp,TX
343.63383889198303,99.98580262702043,UDP 100M DL (TX),udp,TX
344.6338369846344,100.00619733164851,UDP 100M DL (TX),udp,TX
345.63383889198303,99.99570198958519,UDP 100M DL (TX),udp,TX
346.63384199142456,100.0063046265558,UDP 100M DL (TX),udp,TX
347.6338429450989,99.99650066149566,UDP 100M DL (TX),udp,TX
348.6338379383087,100.00510055246826,UDP 100M DL (TX),udp,TX
349.63385105133057,100.00020110447713,UDP 100M DL (TX),udp,TX
350.63391304016113,100.00330181006892,UDP 100M DL (TX),udp,TX
351.6338400840759,100.01180454114643,UDP 100M DL (TX),udp,TX
352.63388991355896,99.97990186129621,UDP 100M DL (TX),udp,TX
353.6338429450989,100.00959906775512,UDP 100M DL (TX),udp,TX
354.63391494750977,99.99269839485814,UDP 100M DL (TX),udp,TX
355.6338438987732,99.99610132394567,UDP 100M DL (TX),udp,TX
356.6338429450989,100.00500518150255,UDP 100M DL (TX),udp,TX
357.63385701179504,99.99319877222639,UDP 100M DL (TX),udp,TX
358.6338849067688,100.00029750767368,UDP 100M DL (TX),udp,TX
359.63384199142456,100.00489788938356,UDP 100M DL (TX),udp,TX
360.63385701179504,99.99729934616431,UDP 100M DL (TX),udp,TX
361.6338438987732,99.99650066149566,UDP 100M DL (TX),udp,TX
362.63383889198303,99.99879453900863,UDP 100M DL (TX),udp,TX
363.63391494750977,100.00190097200645,UDP 100M DL (TX),udp,TX
364.6338560581207,100.00049911071542,UDP 100M DL (TX),udp,TX
365.63391494750977,100.00349852664152,UDP 100M DL (TX),udp,TX
366.6338400840759,99.99579735272467,UDP 100M DL (TX),udp,TX
367.63384199142456,100.01299672942679,UDP 100M DL (TX),udp,TX
368.63387989997864,99.99249550990106,UDP 100M DL (TX),udp,TX
369.63391494750977,100.0063046265558,UDP 100M DL (TX),udp,TX
370.6339159011841,100.02430008639746,UDP 100M DL (TX),udp,TX
371.63384103775024,99.96470466622861,UDP 100M DL (TX),udp,TX
372.63384199142456,99.99860382131348,UDP 100M DL (TX),udp,TX
373.6339199542999,100.00230035588004,UDP 100M DL (TX),udp,TX
374.63385701179504,99.99790134826482,UDP 100M DL (TX),udp,TX
375.6338379383087,100.00850232801196,UDP 100M DL (TX),udp,TX
376.63392090797424,100.00240169259416,UDP 100M DL (TX),udp,TX
377.63385701179504,100.00079711872986,UDP 100M DL (TX),udp,TX
378.63391304016113,99.9952966982716,UDP 100M DL (TX),udp,TX
379.6339199542999,99.99340173318795,UDP 100M DL (TX),udp,TX
380.63384199142456,100.00279977866016,UDP 100M DL (TX),udp,TX
381.63387799263,99.99999947164329,UDP 100M DL (TX),udp,TX
382.6338379383087,100.00859769573037,UDP 100M DL (TX),udp,TX
383.6339199542999,99.99620264809668,UDP 100M DL (TX),udp,TX
384.6339180469513,99.9916970488835,UDP 100M DL (TX),udp,TX
385.63385701179504,100.00790215574165,UDP 100M DL (TX),udp,TX
386.63384199142456,99.99219752037418,UDP 100M DL (TX),udp,TX
387.63387989997864,100.02569757696453,UDP 100M DL (TX),udp,TX
388.6338949203491,99.97890066745964,UDP 100M DL (TX),udp,TX
389.63385796546936,100.00010080369431,UDP 100M DL (TX),udp,TX
390.63381695747375,100.00659501183866,UDP 100M DL (TX),udp,TX
391.6339190006256,99.9988013847262,UDP 100M DL (TX),udp,TX
392.6338908672333,99.99669735131204,UDP 100M DL (TX),udp,TX
393.6338839530945,100.00330045617596,UDP 100M DL (TX),udp,TX
394.63391494750977,99.99319907536632,UDP 100M DL (TX),udp,TX
395.63383889198303,100.00040374852591,UDP 100M DL (TX),udp,TX
396.63389897346497,99.9895990556816,UDP 100M DL (TX),udp,TX
397.6338589191437,100.00660266917293,UDP 100M DL (TX),udp,TX
398.63385701179504,100.01069583155325,UDP 100M DL (TX),udp,TX
399.6339180469513,100.01069795463236,UDP 100M DL (TX),udp,TX
400.6338748931885,99.98679789519173,UDP 100M DL (TX),udp,TX
401.6338629722595,100.01130383054425,UDP 100M DL (TX),udp,TX
402.6339180469513,99.9916970488835,UDP 100M DL (TX),udp,TX
403.63385701179504,99.99570198958519,UDP 100M DL (TX),udp,TX
404.633859872818,99.99790134826482,UDP 100M DL (TX),udp,TX
405.63384103775024,99.9952966982716,UDP 100M DL (TX),udp,TX
406.63384795188904,100.00100461045398,UDP 100M DL (TX),udp,TX
407.634006023407,100.01500224057634,UDP 100M DL (TX),udp,TX
408.6339199542999,99.99160168364617,UDP 100M DL (TX),udp,TX
409.633859872818,99.99160154664865,UDP 100M DL (TX),udp,TX
410.6339039802551,100.00809886995422,UDP 100M DL (TX),udp,TX
411.633887052536,99.99039771317,UDP 100M DL (TX),udp,TX
412.63383889198303,100.01609982832191,UDP 100M DL (TX),udp,TX
413.6339499950409,99.99499918242161,UDP 100M DL (TX),udp,TX
414.6338560581207,99.99769869328306,UDP 100M DL (TX),udp,TX
415.63383889198303,99.99610132394567,UDP 100M DL (TX),udp,TX
416.6338379383087,100.00779899670572,UDP 100M DL (TX),udp,TX
417.6339280605316,99.99449848388652,UDP 100M DL (TX),udp,TX
418.63383889198303,100.05349787707001,UDP 100M DL (TX),udp,TX
419.6338880062103,99.93679874649803,UDP 100M DL (TX),udp,TX
420.6338560581207,100.00809886995422,UDP 100M DL (TX),udp,TX
421.63383889198303,100.00809701723783,UDP 100M DL (TX),udp,TX
422.6339259147644,99.99430178226244,UDP 100M DL (TX),udp,TX
423.63383889198303,100.0090030105628,UDP 100M DL (TX),udp,TX
424.633917093277,99.9916970488835,UDP 100M DL (TX),udp,TX
425.6338560581207,100.01080312495567,UDP 100M DL (TX),udp,TX
426.6339159011841,99.99139903312083,UDP 100M DL (TX),udp,TX
427.63385796546936,100.00059447308679,UDP 100M DL (TX),udp,TX
428.6339159011841,99.9929010506503,UDP 100M DL (TX),udp,TX
429.6338429450989,100.00289514541952,UDP 100M DL (TX),udp,TX
430.63387799263,99.99960010614777,UDP 100M DL (TX),udp,TX
431.63384199142456,100.0090030105628,UDP 100M DL (TX),udp,TX
432.6339199542999,99.98350155716355,UDP 100M DL (TX),udp,TX
433.6338369846344,100.00589929144738,UDP 100M DL (TX),udp,TX
434.63384199142456,100.00500518150255,UDP 100M DL (TX),udp,TX
435.6338560581207,99.9934014089695,UDP 100M DL (TX),udp,TX
436.63388204574585,100.00550588110195,UDP 100M DL (TX),udp,TX
437.6338908672333,99.99089837063858,UDP 100M DL (TX),udp,TX
438.6338379383087,100.00589929144738,UDP 100M DL (TX),udp,TX
439.6338429450989,99.996,UDP 100M DL (TX),udp,TX
440.6338429450989,100.00489788938356,UDP 100M DL (TX),udp,TX
441.63385796546936,99.99800267606373,UDP 100M DL (TX),udp,TX
442.6338379383087,100.00250175870954,UDP 100M DL (TX),udp,TX
443.6338770389557,100.01260330415214,UDP 100M DL (TX),udp,TX
444.6339190006256,100.00700204906505,UDP 100M DL (TX),udp,TX
445.63391304016113,99.9909996947839,UDP 100M DL (TX),udp,TX
446.6338589191437,100.00619733164851,UDP 100M DL (TX),udp,TX
447.6338610649109,99.98290633058181,UDP 100M DL (TX),udp,TX
448.6338880062103,100.00880227862109,UDP 100M DL (TX),udp,TX
449.63386392593384,99.99660198645596,UDP 100M DL (TX),udp,TX
450.63385796546936,99.99800267606373,UDP 100M DL (TX),udp,TX
451.6338379383087,99.9942000441305,UDP 100M DL (TX),udp,TX
452.6338560581207,99.9974952891134,UDP 100M DL (TX),udp,TX
453.63394498825073,100.00640167635234,UDP 100M DL (TX),udp,TX
454.63384103775024,100.00939640751253,UDP 100M DL (TX),udp,TX
455.63391494750977,99.98739983346162,UDP 100M DL (TX),udp,TX
456.63389706611633,100.00750276866032,UDP 100M DL (TX),udp,TX
457.6338860988617,99.989998382831,UDP 100M DL (TX),udp,TX
458.63384199142456,100.01990293943895,UDP 100M DL (TX),udp,TX
459.63391494750977,99.97840007806074,UDP 100M DL (TX),udp,TX
460.63388299942017,100.01029854522041,UDP 100M DL (TX),udp,TX
461.6338438987732,99.99019507682296,UDP 100M DL (TX),udp,TX
462.6339020729065,100.0005001731891,UDP 100M DL (TX),udp,TX
463.63385701179504,100.00660266917293,UDP 100M DL (TX),udp,TX
464.63385486602783,99.99769869328306,UDP 100M DL (TX),udp,TX
465.6338379383087,99.99429540440525,UDP 100M DL (TX),udp,TX
466.63385486602783,100.00939640751253,UDP 100M DL (TX),udp,TX
467.63392901420593,100.00470268737814,UDP 100M DL (TX),udp,TX
